session_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
69-1,0.0041762567,0.6,0.19876648,0.3182,0.643,0.21493919,0.7727,0.51448387,0.3913,0.6845,0.0020832375,1.0,0.34870318,0.04,0.7134,0.15382099,0.8,0.42543662,0.45537725,0.6983,0.030835388,0.0,0.33814815,0.25971428,0.7011,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9207708,1.0,0.0,0.0,0.25178,0.14097896,0.4731163,0.36400792,0.6020176,0.44350487,0.016273353
69-2,0.004879562,0.8,0.19624336,0.4211,0.7102,0.21644676,0.6818,0.4606283,0.3889,0.7083,0.0020256003,0.8,0.38822562,0.2,0.8184,0.10641438,0.8,0.49171516,0.48117596,0.6969,0.054986626,0.0,0.3211111,0.295,0.6258,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9207708,1.0,0.0,0.0,0.30394,0.17307876,0.31381893,0.34485197,0.5408637,0.335778,0.014519544
72-1,0.0054459614,0.6,0.34510797,0.5517,0.6903,0.17407486,0.6818,0.631171,0.4186,0.6477,0.0025421833,0.8,0.3157678,0.0,0.817,0.40658504,0.8,0.5732199,0.51822406,0.7212,0.0975039,0.0,0.61851853,0.74528575,0.7796,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9657387,1.0,0.0,0.0,0.37176,0.19417018,0.5288723,0.18451828,0.5375263,0.52934575,0.0104836235
72-2,0.0062449477,0.6,0.36641437,0.7,0.6432,0.1845919,0.6818,0.61403507,0.4468,0.6485,0.0026020363,1.0,0.5339646,0.2286,0.5867,0.103002846,0.8,0.60053736,0.7040648,0.6729,0.045662187,0.0,0.42592594,0.53571427,0.8037,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9657387,1.0,0.0,0.0,0.44604,0.30543697,0.43519223,0.41510728,0.6267901,0.44015068,0.011746476
74-1,0.0,0.0,0.05606953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089565605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39818057
74-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089565605,0.0,1.0,0.0,0.0,0.074074075,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83069813
83-1,0.00721096,1.0,0.37846932,0.4048,0.7043,0.19737962,0.7273,0.58914727,0.56,0.7557,0.004472161,1.0,0.45697817,0.25,0.7982,0.34164098,1.0,0.6224809,0.6497675,0.7294,0.059505578,0.0,0.43074074,0.62628573,0.7362,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99892926,1.0,0.0,0.0,0.64862,0.45129156,0.59911877,0.42707625,0.7896787,0.4624946,0.009811778
83-2,0.008367631,0.7,0.3294085,0.2778,0.7367,0.2726432,0.8182,0.53039575,0.4146,0.7753,0.005938184,1.0,0.4178674,0.2923,0.773,0.3162642,1.0,0.6117331,0.6625169,0.7459,0.13725404,0.0,0.50666666,0.559,0.7673,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99892926,1.0,0.0,0.0,0.53532,0.3267248,0.47394758,0.3809999,0.6654444,0.5695119,0.008903669
88-1,0.0085503515,0.8,0.41379315,0.4118,0.7335,0.26320815,0.7727,0.50591594,0.4634,0.7214,0.00318697,1.0,0.346233,0.2609,0.7791,0.2220584,1.0,0.5127631,0.5780711,0.7606,0.059611857,0.0,0.35518518,0.32742858,0.7817,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.19036,0.37098098,0.37588835,0.3375809,0.4921297,0.2992305,0.009858242
88-2,0.007141525,0.9,0.37454444,0.4643,0.7376,0.23031789,0.8182,0.4904121,0.4286,0.688,0.004067103,1.0,0.37052283,0.2941,0.7219,0.24550289,0.8,0.588446,0.6080696,0.7341,0.092919715,0.0,0.5325926,0.7544286,0.7678,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.58672374,0.0,0.0,0.0,0.19968,0.28201905,0.26684308,0.2983608,0.5660417,0.58801144,0.0078759985
90-1,0.0012868707,0.7,0.36977854,0.1852,0.524,0.059847057,0.6364,0.56425947,0.2222,0.5726,0.0011005607,1.0,0.4083985,0.1373,0.5545,0.045998856,0.6,0.5105239,0.20143992,0.6121,0.021933645,0.0,0.4211111,0.2857143,0.6704,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.761242,1.0,0.0,0.0,0.65478,0.2860872,0.5779562,0.36016214,0.7163665,0.55585015,0.023050275
90-2,0.00127607,0.9,0.35576117,0.3714,0.5821,0.048741404,0.7273,0.6372909,0.2,0.6156,0.0011051765,1.0,0.47385755,0.1842,0.545,0.03990082,1.0,0.5575459,0.3227839,0.6488,0.021823546,0.0,0.42592594,0.41814286,0.7024,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.761242,1.0,0.0,0.0,0.59862,0.34760234,0.64530134,0.40623844,0.7880227,0.49094698,0.03430273
96-1,0.008843157,0.6,0.31314832,0.3871,0.5823,0.36104244,0.9091,0.44471642,0.41,0.5089,0.0069952914,0.8,0.5018526,0.5,0.5999,0.3748515,1.0,0.5593372,0.6218689,0.5938,0.09384357,0.0,0.55333334,0.69657147,0.5628,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94432545,1.0,0.0,0.0,0.4333,0.24326271,0.3564536,0.4197603,0.6062083,0.5304875,0.0067075333
96-2,0.009826104,0.7,0.29240263,0.3864,0.5769,0.3706405,0.8636,0.45614037,0.4605,0.5159,0.0074754166,1.0,0.5656648,0.4853,0.5461,0.24386755,0.6,0.5817286,0.69881505,0.5943,0.10282009,0.0,0.36222222,0.5475715,0.6453,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94432545,1.0,0.0,0.0,0.37396,0.26548028,0.31042314,0.49618787,0.5926054,0.35229084,0.012855015
richardson08a,0.0089457845,0.9,0.30417722,0.2727,0.5873,0.18727405,0.6818,0.3623011,0.2321,0.6625,0.0064656474,0.8,0.44256893,0.25,0.747,0.69020104,1.0,0.55396324,0.45717716,0.619,0.054565385,0.0,0.39111114,0.381,0.6133,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9892933,1.0,0.0,0.0,0.48506,0.1980899,0.24850042,0.26739284,0.5515348,0.40396437,0.0056757443
richardson09a,0.011639902,0.5,0.23493133,0.2364,0.6499,0.42312592,0.3636,0.50877196,0.4792,0.6876,0.011637164,0.8,0.38534373,0.0909,0.8472,0.7846977,0.4,0.4827586,0.32428378,0.687,0.06351977,0.0,0.51629627,0.53571427,0.7651,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65096354,1.0,0.0,0.0,0.37234,0.18631764,0.40085956,0.4485419,0.4765751,0.55976546,0.009094373
richardson11a,0.003660579,0.7,0.1729745,0.1111,0.8243,0.09611003,0.4545,0.44879642,0.5,0.8684,0.0064048693,0.6,0.26060104,0.0,1.0,0.44768056,0.4,0.3631885,0.4057297,0.641,0.04364955,0.0,0.27,0.29,0.695,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92719483,1.0,0.0,0.0,0.04682,0.12393386,0.27624258,0.09154717,0.35317725,0.20924203,0.010451791
richardson13a,0.00040495067,0.2,0.0841043,0.0,0.5417,0.024251891,0.0,0.17666258,0.0,1.0,0.00085363473,0.4,0.24701522,0.125,1.0,0.068264686,0.0,0.22391401,0.0,0.85,0.0065626134,0.0,0.074074075,0.0,0.7083,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34368306,1.0,0.0,0.0,0.025,0.031654574,0.056087412,0.16992567,0.0959639,0.032251615,0.050415315
richardson14a,0.0014901238,0.7,0.11746567,0.16,0.8188,0.052277923,0.5909,0.1619747,0.1316,0.7833,0.0010876587,0.8,0.10539316,0.0,0.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7344754,1.0,0.0,0.0,0.0663,0.1003588,0.116369285,0.052057993,0.0,0.0,0.045836248
richardson15a,0.0068185925,0.7,0.4365013,0.6,0.7624,0.2248879,0.5,0.32762137,0.2,0.863,0.0072805737,1.0,0.47591603,0.25,0.5086,0.5287208,0.4,0.71652484,0.6176691,0.7564,0.040251818,0.0,0.3637037,0.46585715,0.7883,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.977516,1.0,0.0,0.0,0.10632,0.40845403,0.31674746,0.38884282,0.8754193,0.3080094,0.015317115
richardson16a,0.004899826,0.7,0.23577237,0.2353,0.7823,0.24885197,0.5455,0.5609955,0.4444,0.7608,0.004333162,1.0,0.28818443,0.0,1.0,0.42917633,0.6,0.48051944,0.57687116,0.7573,0.039572615,0.0,0.35111108,0.34485716,0.7315,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9207708,1.0,0.0,0.0,0.16038,0.20963518,0.43437725,0.12110239,0.4080705,0.3572963,0.011924302
richardson17a,0.003743654,0.5,0.17746006,0.1429,0.6842,0.078615464,0.0,0.24479803,0.1429,0.8667,0.002541352,0.0,0.25277892,0.1,1.0,0.17016608,0.0,0.17913121,0.0,0.6,0.07312772,0.0,0.18074074,0.0,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.56102777,1.0,0.0,0.0,0.35714,0.13103126,0.16094908,0.15866306,0.17397365,0.09008521,0.020078093
richardson23a,0.0008784348,0.3,0.10737315,0.0,0.8667,0.05279257,0.1818,0.13994288,0.0714,1.0,0.003061628,0.2,0.15109098,0.0,0.75,0.0469155,0.0,0.17913121,0.0,1.0,0.01119957,0.0,0.13666667,0.04757143,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5021413,1.0,0.0,0.0,0.0,0.05065954,0.07810293,0.042819187,0.067592114,0.09492296,0.035110846
richardson24a,0.0078041204,0.6,0.17802076,0.1905,0.4816,0.16765635,0.3182,0.29620564,0.2326,0.405,0.004074648,0.6,0.39810622,0.6667,0.6667,0.35847548,0.2,0.35109717,0.3157342,0.5169,0.011889119,0.0,0.18185185,0.3297143,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.65096354,1.0,0.0,0.0,0.36372,0.1577098,0.24603917,0.29427958,0.3464265,0.23113443,0.011849043
richardson25a,0.00024307836,0.1,0.080740124,0.0,0.9714,0.011774,0.1818,0.12239902,0.2857,0.8333,0.0,0.0,0.0,0.0,0.0,0.070318475,0.4,0.14061801,0.0,1.0,0.0057459236,0.0,0.096296296,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41755888,1.0,0.0,0.0,0.0,0.038865462,0.047845174,0.0,0.09756077,0.030406822,0.093568414
richardson26a,0.007747452,0.7,0.2506308,0.2941,0.7701,0.3061481,0.4545,0.35495716,0.1818,0.8889,0.0067509944,0.8,0.25730753,0.125,0.9015,0.41975468,0.4,0.4872369,0.5321734,0.8055,0.0470556,0.0,0.33777776,0.47614285,0.7985,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9036402,1.0,0.0,0.0,0.23056,0.2022715,0.22385523,0.1579455,0.5074816,0.29734054,0.012780486
richardson27a,0.0065724254,0.8,0.2265209,0.2041,0.6256,0.31810287,0.8182,0.29579765,0.172,0.6481,0.005147531,0.6,0.29147795,0.1,0.6354,0.53448945,0.2,0.2749664,0.18959051,0.6302,0.08614905,0.0,0.25444445,0.24200001,0.5909,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7890792,1.0,0.0,0.0,0.13998,0.14796288,0.1998131,0.17895705,0.266465,0.1768356,0.006490311
richardson29a,0.0086767115,0.7,0.38912255,0.4615,0.7337,0.25807366,1.0,0.49122807,0.4694,0.7996,0.0071206815,1.0,0.35405517,0.0,0.7,0.5739104,0.6,0.43663234,0.6734663,0.7515,0.18308997,0.0,0.33703706,0.3774286,0.7676,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9946466,1.0,0.0,0.0,0.19158,0.26807305,0.31748092,0.1685578,0.44082734,0.32009083,0.008924579
richardson30a,0.012451,0.5,0.26633027,0.3585,0.6639,0.47619063,0.2727,0.4365565,0.3258,0.7013,0.009391363,0.0,0.34993824,0.25,0.7722,0.7800263,0.2,0.56247205,0.539973,0.6719,0.05889136,0.0,0.33333334,0.61228573,0.8113,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39186293,1.0,0.0,0.0,0.21472,0.14796288,0.27080935,0.16503718,0.5651715,0.27555135,0.0065513193
richardson33a,0.0032868204,0.8,0.25091115,0.3478,0.7904,0.10010361,0.7273,0.36311707,0.087,0.8105,0.0017548557,1.0,0.17291065,0.0,1.0,0.2789095,0.4,0.3022839,0.14999251,0.9798,0.045784082,0.0,0.33555558,0.18628572,0.8205,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8875802,1.0,0.0,0.0,0.09564,0.18501252,0.20857693,0.065378025,0.3041645,0.31312448,0.022834279
scale01a,0.0038757455,0.4,0.19428092,0.129,0.6001,0.2117238,0.2273,0.31497347,0.1667,0.4897,0.00019946085,0.4,0.12350761,0.0,1.0,0.4652945,0.6,0.31482312,0.074996255,0.4725,0.06023235,0.0,0.25851852,0.103857145,0.5233,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.55995715,1.0,0.0,0.0,0.278,0.25327587,0.23838371,0.056060728,0.39308193,0.42730165,0.01196729
scale02a,0.0025236881,0.8,0.16624615,0.02,0.6383,0.07532347,0.5,0.33945328,0.069,0.7584,0.002612358,0.4,0.29641825,0.0,0.8056,0.22954704,0.2,0.33139274,0.0,0.8155,0.032811858,0.0,0.3677778,0.3174286,0.6859,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7537473,1.0,0.0,0.0,0.34498,0.2235768,0.33489448,0.32185024,0.28927734,0.41589102,0.018690215
scale02b,0.0025469316,0.9,0.18194562,0.1087,0.6652,0.05850672,0.3636,0.2880457,0.0263,0.6723,0.0018935,0.8,0.20584601,0.0,0.816,0.19148754,0.4,0.28168383,0.055497225,0.7615,0.028262723,0.0,0.2974074,0.042000003,0.7213,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.83940035,1.0,0.0,0.0,0.27164,0.17579377,0.25046182,0.15705973,0.39184842,0.34216383,0.020632448
scale03a,0.0009144325,0.3,0.12783852,0.0,0.8407,0.013353964,0.0,0.15299878,0.0,1.0,0.020913208,0.2,0.19226019,0.0,0.85,0.110900894,0.2,0.23152709,0.09374531,0.5104,0.01277622,0.0,0.12518519,0.16800001,0.6984,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2987152,1.0,0.0,0.0,0.18154,0.1040821,0.1701367,0.12076041,0.25777945,0.112558134,0.033681497
scale04a,0.0012130392,0.8,0.12223158,0.0192,0.4058,0.10721399,0.5,0.24112606,0.037,0.3658,0.00013892331,0.8,0.2745986,0.0,0.6722,0.15950648,0.4,0.23421405,0.0,0.7243,0.02461381,0.0,0.18259259,0.035714287,0.5138,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7773019,1.0,0.0,0.0,0.37566,0.13997939,0.4643851,0.4614863,0.32856527,0.32443833,0.03878866
scale05a,0.003644464,0.6,0.40201855,0.4516,0.3612,0.097573526,0.5,0.45369238,0.2273,0.51,0.0020611717,0.6,0.2799506,0.2,0.8333,0.114382684,0.2,0.3694581,0.0,0.9583,0.021650542,0.0,0.23444444,0.1587143,0.7179,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7815845,1.0,0.0,0.0,0.34678,0.3402692,0.3998381,0.12076041,0.29496354,0.2477827,0.019591255
scale05b,0.0033741952,0.6,0.28847772,0.1818,0.6283,0.12332003,0.4545,0.59975517,0.2857,0.44,0.00297775,0.6,0.19555372,0.0,0.85,0.18011798,0.4,0.2924317,0.25003752,0.7756,0.013218367,0.0,0.3014815,0.119,0.4921,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77623117,1.0,0.0,0.0,0.35802,0.3247082,0.6501261,0.12535739,0.4930338,0.3662687,0.020490631
scale05c,0.0034172551,0.8,0.37202135,0.2273,0.5548,0.061737638,0.4545,0.25214198,0.1579,0.625,0.0032655199,0.8,0.356937,0.1667,0.7444,0.1571856,0.2,0.19390953,0.0,0.7667,0.024816016,0.0,0.26555556,0.17857143,0.7333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.859743,1.0,0.0,0.0,0.45862,0.30541515,0.1977865,0.24578705,0.22453256,0.24654426,0.02162195
scale06a,0.005102216,0.9,0.21390526,0.1522,0.7234,0.1426996,0.4545,0.32027742,0.1,0.7551,0.003315484,0.8,0.19555372,0.0,0.8556,0.39398894,0.8,0.30944917,0.1579421,0.8048,0.028189186,0.0,0.2337037,0.254,0.8613,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.87901497,1.0,0.0,0.0,0.30014,0.17068678,0.28530526,0.16568187,0.35873672,0.20397857,0.010329307
scale06b,0.004389499,0.7,0.2394169,0.3462,0.7435,0.117007725,0.4545,0.3304774,0.3043,0.8516,0.00017943012,0.8,0.24001646,0.0,0.8125,0.41630682,0.6,0.3819973,0.18749063,0.7722,0.049430676,0.0,0.23444444,0.10985714,0.7781,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8918629,1.0,0.0,0.0,0.2963,0.1821884,0.30055636,0.112121455,0.49681893,0.2372945,0.022969348
scale06c,0.004241722,0.6,0.21867117,0.05,0.7517,0.1035023,0.4545,0.2737658,0.129,0.7874,0.002919858,0.6,0.28818443,0.0,1.0,0.3743299,0.8,0.3004926,0.29998502,0.8269,0.025118377,0.0,0.25,0.31257144,0.8413,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.91970015,1.0,0.0,0.0,0.16538,0.18692873,0.20725664,0.0,0.24097432,0.25636163,0.009993575
scale06d,0.0039183395,0.7,0.2335296,0.125,0.6985,0.19137613,0.6364,0.25214198,0.0625,0.6414,0.003428872,0.4,0.21613832,0.2222,0.8636,0.40187988,0.8,0.34482756,0.33868307,0.7231,0.040668443,0.0,0.2674074,0.21428573,0.7048,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.88972163,1.0,0.0,0.0,0.18134,0.14420903,0.20421404,0.18954693,0.3275007,0.2601157,0.008193303
scale07a,0.0023894026,0.1,0.09980376,0.0,0.6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21904773,0.2,0.19525303,0.0,0.4755,0.05080817,0.0,0.11111111,0.0,0.6667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17023554,1.0,0.0,0.0,0.30536667,0.09316537,0.0,0.0,0.29846987,0.099076964,0.011970241
scale08a,0.0028579452,0.4,0.21642838,0.2432,0.4837,0.14388612,0.5909,0.4108527,0.2955,0.5739,0.0026293956,0.2,0.21613832,0.0,0.9583,0.27230182,0.4,0.5141066,0.499925,0.7137,0.014565411,0.0,0.3540741,0.25971428,0.8833,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9389721,1.0,0.0,0.0,0.29626,0.18639621,0.32312065,0.10487841,0.39727268,0.3694745,0.023616692
scale09a,0.0018960302,0.1,0.1670872,0.0294,0.5671,0.026794596,0.0,0.19502245,0.0,0.8571,6.711582e-05,0.4,0.15891312,0.0,0.95,0.120252304,0.0,0.17689207,0.0,0.8304,0.02262384,0.0,0.16296297,0.0,0.6067,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21520342,1.0,0.0,0.0,0.1284,0.13572794,0.13373938,0.09190596,0.23037928,0.20579755,0.041458726
scale10a,0.0010549825,0.6,0.09643959,0.0588,0.7812,0.013020237,0.2727,0.18278255,0.1111,0.5178,0.0012653818,0.6,0.17826265,0.0,0.7889,0.15169765,0.2,0.24361844,0.0,0.6875,0.02464781,0.0,0.13814814,0.0,0.7417,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67773014,1.0,0.0,0.0,0.2845,0.07930667,0.13883577,0.25677493,0.19764778,0.15013772,0.06631196
scale11a,0.005772309,0.5,0.29660782,0.4545,0.7955,0.08105399,0.1364,0.47939616,0.375,0.925,0.00017255965,0.4,0.6381227,0.1429,0.9444,0.71412164,0.6,0.61307657,0.66881657,0.712,0.06509498,0.0,0.62259257,0.64428574,0.8047,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7034261,1.0,0.0,0.0,0.45806,0.21332791,0.31883925,0.33958784,0.656311,0.637608,0.032640044
scale11b,0.0085558975,0.7,0.34566864,0.3929,0.73,0.12480767,0.0455,0.3512852,0.1579,0.8718,0.0072231805,0.8,0.49403045,0.0,0.9375,0.65244853,0.6,0.5830721,0.7640618,0.7466,0.06509569,0.0,0.49592593,0.42014286,0.7573,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.60920763,1.0,0.0,0.0,0.35728,0.35229903,0.5344033,0.30015475,0.5856941,0.5122653,0.0094518345
scale12a,0.0022187147,0.8333,0.20269135,0.1538,0.5188,0.05819108,0.4545,0.27906978,0.2,0.7484,0.0024470165,0.8,0.26759982,0.0,0.9375,0.10675132,0.0,0.1630094,0.074996255,0.7182,0.025013598,0.0,0.2211111,0.068,0.869,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57708776,1.0,0.0,0.0,0.2448,0.15075645,0.17323908,0.11471707,0.13432243,0.28509784,0.03539699
scale12b,0.0,0.0,0.0,0.0,0.0,0.18341741,0.5909,0.37005302,0.137,0.5953,0.0015749148,0.6,0.34293947,0.0,0.697,0.21055403,0.0,0.3873712,0.20683965,0.7131,0.01873294,0.0,0.26555556,0.17857143,0.9286,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97323334,1.0,0.0,0.0,0.310675,0.0,0.266278,0.28439045,0.4057977,0.29723734,0.01585541
scale12c,0.0053603225,0.5,0.20185031,0.1905,0.8074,0.11080288,0.5909,0.3623011,0.2162,0.6567,0.0017058683,0.8,0.26759982,0.0,0.8778,0.25373143,0.6,0.3036274,0.124943756,0.8,0.027744383,0.0,0.2674074,0.51942855,0.9048,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97323334,1.0,0.0,0.0,0.41506,0.13642633,0.32096907,0.18522464,0.22487052,0.1985087,0.022274168
scale12d,0.0041177245,0.7,0.2094197,0.1515,0.4925,0.10926108,0.3636,0.50591594,0.4375,0.7417,0.001588507,1.0,0.518732,0.0,0.6218,0.38224372,0.4,0.36632335,0.26923653,0.7381,0.027181646,0.0,0.3351852,0.19485715,0.7806,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81691647,1.0,0.0,0.0,0.54186,0.14454514,0.41755593,0.10870736,0.4408104,0.35948294,0.016468847
scale13a,0.0022155615,0.7,0.31286797,0.0652,0.5144,0.07006634,0.2273,0.31130153,0.0,0.5253,3.4625165e-05,0.2,0.30465212,0.0,1.0,0.1693998,0.0,0.23063144,0.0,0.7028,0.023042079,0.0,0.19518518,0.0,0.5789,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74839395,1.0,0.0,0.0,0.24092,0.3777379,0.37002587,0.2197132,0.27844572,0.24607983,0.040559378
scale14a,0.0058547645,0.6,0.47659102,0.6667,0.7483,0.17447099,0.3182,0.4353325,0.2273,0.6529,0.000256336,0.4,0.49403045,0.0,0.6806,0.4512543,0.2,0.59516346,0.40003,0.7417,0.04274082,0.0,0.6340741,0.3174286,0.7879,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.72162735,1.0,0.0,0.0,0.56444,0.39790833,0.35197663,0.35944456,0.38434565,0.614948,0.05892797
scale14c,0.0053735296,0.6,0.25483602,0.0833,0.6973,0.034381174,0.2273,0.43247655,0.1429,0.9,0.006926835,0.4,0.34993824,0.0,0.9792,0.32633308,0.2,0.38378862,0.42852858,0.7,0.032439504,0.0,0.33333334,0.23814288,0.749,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7473233,1.0,0.0,0.0,0.41072,0.22023325,0.32728794,0.14015181,0.3562189,0.3148983,0.027101938
scale15a,0.0034755876,0.6,0.2094197,0.1667,0.7791,0.16209057,0.4091,0.25254998,0.087,0.7121,0.0018650889,0.0,0.45286125,0.3333,0.8095,0.29966623,0.4,0.28168383,0.119994,0.6584,0.030476218,0.0,0.17925927,0.0,0.7684,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.72912204,1.0,0.0,0.0,0.34462,0.2009795,0.27463433,0.36998397,0.26235032,0.14742213,0.016458157
scale15b,0.0038110297,0.6,0.22427812,0.1176,0.8279,0.1491235,0.3636,0.3341493,0.0,0.702,0.0022694652,0.6,0.2387814,0.0,0.8413,0.319999,0.4,0.28034034,0.17849109,0.6866,0.016111268,0.0,0.19037037,0.0,0.6037,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.608137,1.0,0.0,0.0,0.22936,0.30607426,0.29339537,0.2979123,0.3946788,0.19167781,0.012699764
scale15c,0.004288168,0.6,0.14437905,0.15,0.7367,0.20101899,0.6364,0.27702978,0.0,0.6518,0.003124647,0.6,0.16467682,0.0,1.0,0.2579044,0.4,0.22660097,0.074996255,0.7951,0.043492608,0.0,0.15111111,0.0,0.658,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7280513,1.0,0.0,0.0,0.16166,0.08760007,0.2250125,0.07928108,0.25969735,0.14443564,0.013475139
